t,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14
0.016666666591233777,0.00000764612199223518,0.4339018838142352,0.0000700784801660073,0.024978890647389836,0.0000032739548886972387,0.000014640435655958064,0.0000009411775638258783,0.000000010306869033561684,0.000000014452684241360413,0.000000004508791176108162,0.0000027838233451305716,0.000000001836729303044959,0.000000000023496551827551137,0.016992223941607168,0.000000017746084055848584
0.01833333332053111,0.000007623464763605233,0.4338993930079982,0.0000698706374243277,0.02497678468551176,0.0000036018004713199397,0.00001599927182613681,0.0000011310713326066243,0.000000010363840597480366,0.000000014913395361648528,0.000000003840816457735697,0.000003062412552219749,0.0000000015832025224892856,0.00000000002342695313959416,0.01699164087143858,0.000000018053646352704364
0.01999999993316177,0.0000076008702938686205,0.43389688118815917,0.00006966339265029754,0.02497468043002341,0.000003928604803685783,0.000017341248636935583,0.0000013376654249639147,0.00000001044111489107713,0.00000001529828465888792,0.000000003224880256626082,0.0000033402167010946468,0.000000001387649514680001,0.000000000023357555164816155,0.01699105284931553,0.000000018326447575146748
0.0216666666624591,0.000007578338287657377,0.43389434864810783,0.00006945673515518688,0.02497257786780046,0.000004254369491033933,0.000018666580575193,0.000001560739307264332,0.000000010545389197402796,0.0000000155992034736261,0.0000000026689823132144753,0.0000036172423608800353,0.000000001240689146225098,0.000000000023288354304022525,0.016990459943096108,0.000000018573847568001864
0.02333333327508976,0.000007555868785066954,0.4338917956124466,0.0000692506578514708,0.024970476995433723,0.000004579096445222181,0.00001997548014354054,0.0000018000729643310754,0.000000010684326787301224,0.000000015812208638394968,0.000000002177402114014205,0.000003893491355764282,0.000000001133111598881925,0.000000000023219348168057655,0.016989862204541666,0.000000018804535772540412
0.024999999887720427,0.0000075334620681572195,0.4338892223482115,0.00006904515680617997,0.024968377815922548,0.000004902788014012918,0.000021268158595562522,0.0000020554468627189834,0.000000010866609099403523,0.000000015937093101695258,0.000000001751128453035366,0.000004168962070014283,0.00000000105623793213527,0.000000000023150535424117428,0.016989259695354565,0.000000019026224906919063
0.026666666617017755,0.000007511118584237729,0.433886629182918,0.0000688402307928391,0.024966280336879473,0.000005225446864984318,0.000022544825731048387,0.0000023266417734354517,0.000000011101992289984406,0.000000015976763147567782,0.000000001388419338491429,0.000004443650536193621,0.0000000010022500430231556,0.000000000023081915644981733,0.016988652491407047,0.000000019245391377856402
0.028333333229648417,0.000007488838877592963,0.43388401629184276,0.00006863588075959045,0.02496418456929647,0.000005547075860391695,0.000023805689707363423,0.0000026134385818613016,0.000000011401365118790392,0.000000015936536933288827,0.0000000010854274077579068,0.000004717551407730118,0.0000000009644318252928055,0.0000000000230134891381705,0.016988040632932067,0.000000019467114028621602
0.029999999958945745,0.000007466623512824443,0.43388138393107567,0.00006843210913639211,0.024962090524277766,0.000005867678153164919,0.000025050957732755094,0.000002915618302565208,0.000000011776805680281857,0.000000015823431778730236,0.0000000008368322322635894,0.000004990658946666721,0.0000000009372921222395166,0.000000000022945256705431017,0.016987424179091597,0.00000001969503349147615
0.03166666657157641,0.0000074444730368911156,0.4338787324014337,0.00006822891938345938,0.024959998213361013,0.00000618725694589775,0.00002628083542711792,0.0000032329618051208276,0.000000012241634372314716,0.000000015645495684408836,0.0000000006364319325702072,0.0000052629675213344676,0.0000000009165688905430128,0.000000000022877219492671565,0.01698680319953086,0.000000019931426214460743
0.033333333300873735,0.000007422387931830989,0.43387606188775507,0.00006802631537507186,0.02495790764603147,0.000006505815614516388,0.000027495527582605333,0.000003565249876535458,0.00000001281046238120896,0.000000015411223231559094,0.0000000004776583566973799,0.000005534472211224447,0.0000000008991355341564059,0.000000000022809378788882273,0.016986177736741662,0.00000002017736797621122
0.03499999996637216,0.000007400368604418833,0.43387337260387876,0.00006782430110101499,0.024955818830453384,0.000006823357481106332,0.000028695237534414754,0.000003912262943632877,0.00000001349923406172072,0.00000001512908029156462,0.0000000003539952006752288,0.000005805168929970201,0.0000000008828420563652549,0.000000000022741735920960127,0.016985547840013278,0.00000002043295092984714
0.036666666631870584,0.000007378415364106807,0.4338706648265477,0.00006762288025348476,0.02495373177292681,0.000007139885930986606,0.000029880167815188563,0.000004273781139991864,0.000000014325263961455536,0.000000014807146402997139,0.00000000025929051456248914,0.000006075054690439559,0.0000000008663253010298675,0.000000000022674292114078647,0.016984913573376288,0.000000020697519184649136
0.03833333329736901,0.0000073565284287207005,0.43386793878051794,0.00006742205606609414,0.024951646476652344,0.00000745540429346299,0.000031050519867151513,0.000004649584127167676,0.000000015307267621890622,0.000000014452871956111045,0.00000000018796680879011306,0.0000063441275525548065,0.0000000008488173532598791,0.000000000022607048441592837,0.016984274988693135,0.00000002096989367682588
0.03999999996286743,0.000007334707929248619,0.4338651946634101,0.00006722183116995139,0.02494956294391637,0.00000776991584276299,0.00003220649417766087,0.000005039451036956657,0.00000001646538699389736,0.000000014072937607382173,0.00000000013513956650087818,0.0000066123865913412795,0.0000000008299723477224939,0.00000000002254000577593383,0.016983632131476502,0.000000021248567577805446
0.04166666662836586,0.000007312953918249263,0.4338624327038806,0.00006702220753984015,0.024947481174317963,0.000008083423784042308,0.000033348290326527616,0.000005443160397242322,0.0000000178212105403477,0.000000013673198127436972,0.00000000009666023639786484,0.0000068798317991279075,0.0000000008097227823228363,0.000000000022473164768549917,0.01698298505451653,0.000000021531862903989133
0.04333333329386428,0.000007291266381702489,0.4338596531731186,0.00006682318649599594,0.024945401166380093,0.000008395931245332973,0.00003447610703051318,0.000005860490063969814,0.000000019397788341988406,0.000000013258690484837652,0.00000000006910180835831158,0.000007146463962986953,0.0000000007881687895304971,0.00000000002240652585006744,0.01698233382057713,0.000000021818046990414752
0.044999999959362706,0.000007269645253269149,0.4338568562182732,0.00006662476874396155,0.024943322917067478,0.000008707441273917043,0.00003559014218481155,0.000006291217159023084,0.000000021219642437375636,0.000000012833686321100684,0.000000000049704834145476034,0.000007412284533678326,0.0000000007654985387406872,0.00000000002234008924936629,0.016981678463368118,0.0000000221054127084372
0.04666666662486114,0.000007248090423979876,0.4338540420626744,0.0000664269544431438,0.0249412464224519,0.000009017956835743869,0.000036690592902043355,0.000006735118014035185,0.000000023312772569915218,0.000000012401771159283274,0.00000000003629982587490147,0.00000767729549733271,0.0000000007419349966131699,0.000000000022273855009713663,0.016981019034454772,0.00000002239232901323082
0.04833333329035956,0.00000722660175262652,0.4338512109961573,0.00006622974328542182,0.024939171677447636,0.000009327480816726656,0.00003777765554879902,0.00000719196812001038,0.00000002570465746289764,0.000000011965935934456765,0.000000000027219062046912487,0.000007941499257017514,0.0000000007177031828128137,0.000000000022207823015455867,0.01698035560099609,0.000000022677269152323098
0.049999999955857986,0.0000072051790758291085,0.4338483631566755,0.000066033134574889,0.024937098676670523,0.000009636016025008005,0.00003885152577954881,0.0000076615420825631,0.000000028424251703717008,0.000000011528670056082732,0.00000000002120757159808612,0.000008204898528153802,0.0000000006930122091697904,0.000000000022141993026166573,0.016979688194568313,0.000000022958823337563918
0.05166666662135641,0.00000718382221388827,0.43384549874612455,0.00006583712730581496,0.024935027414243482,0.000009943565193552558,0.00003991239856807301,0.000008143613582673715,0.000000031501978291432154,0.000000011092048694553489,0.000000000017339920190972523,0.000008467496249438601,0.0000000006680472183747409,0.000000000022076364695464405,0.016979016861737906,0.000000023235701501644756
0.053333333286854835,0.000007162530975554505,0.4338426180094299,0.00006564172023195088,0.024932957883927485,0.000010250130982679069,0.00004096046823676104,0.000008637955342993859,0.000000034969716886186976,0.000000010657809994887796,0.000000000014946694300451927,0.000008729295509308556,0.0000000006429674213867825,0.000000000022010937594927785,0.016978341659165026,0.00000002350673037468188
0.05499999995235326,0.000007141305162516383,0.4338397211460803,0.000065446911924393,0.024930890079229797,0.00001055571598231032,0.00004199592848359415,0.000009144339099502968,0.000000038860787792006836,0.000000010227420298334549,0.000000000013552419738675633,0.000008990299486922241,0.0000000006179075012419065,0.000000000021945711236577524,0.01697766263286948,0.000000023770847814458875
0.056666666617851684,0.000007120144572831059,0.4338368083396646,0.00006525270081886375,0.02492882399349178,0.000010860322713866099,0.000043018972406708846,0.000009662535578323148,0.00000004320993170326133,0.000000009802127163680542,0.000000000012825093406771915,0.000009250511406027802,0.0000000005929805634520524,0.000000000021880685087611895,0.01697697982515176,0.000000024027096245984457
0.05833333328335011,0.000007099049001553918,0.43383387977174054,0.00006505908525476753,0.02492675962042039,0.000011163953631830005,0.00004402979252707119,0.000010192314477842618,0.00000004805328524813551,0.00000000938300108574719,0.000000000012536499054109129,0.000009509934499836014,0.0000000005682815188213414,0.000000000021815858583117314,0.016976293277843238,0.000000024274616255823092
0.05999999994884853,0.000007078018241825908,0.4338309357024953,0.00006486606350446433,0.024924696953224555,0.000011466611125065073,0.00004502858080900784,0.000010733444455900615,0.000000053428352367905326,0.000000008970967415410214,0.0000000000125319224774141,0.000009768571984965186,0.0000000005438902874064478,0.000000000021751231133177525,0.016975603051217463,0.00000002451264082848953
0.06166666661434696,0.000007057052087418296,0.4338279762546867,0.00006467363379305272,0.024922635985897546,0.000011768297517970206,0.000046015528678560706,0.000011285693121915558,0.00000005937397157798866,0.000000008566830219747735,0.000000000012707665408804044,0.000010026427042664314,0.0000000005198745440232226,0.000000000021686802136668907,0.016974909173337133,0.00000002474049036108734
0.06333333327984539,0.0000070361503314294415,0.43382500161829274,0.00006448179431593682,0.02492057671176697,0.000012069015071582463,0.00004699082703990945,0.000011848827033960973,0.00000006593027916448701,0.000000008171289802661567,0.00000000001299477126874888,0.000010283502805721468,0.0000000004962919266089475,0.000000000021622570980354186,0.01697421168803088,0.000000024957568396023282
0.0649999999453438,0.000007015312767092651,0.4338220120240188,0.00006429054324934173,0.024918519124666597,0.000012368765984720042,0.00004795466628989539,0.00001242261170070231,0.00000007313866837916074,0.000000007784955437262682,0.000000000013347527471505181,0.000010539802349730127,0.0000000004731917376748877,0.000000000021558537043369687,0.016973510648685994,0.00000002516335792126763
0.06666666661084224,0.000006994539187922702,0.43381900761854064,0.00006409987875802504,0.02491646321848771,0.000012667552395233934,0.00004890723633065441,0.000013006811588129103,0.0000000810417447044192,0.000000007408354619497515,0.000000000013735527090117079,0.000010795328687628292,0.0000000004506162181689099,0.000000000021494699703791043,0.01697280608899438,0.000000025357418063495424
0.0683333332872718,0.000006973829386908706,0.43381598856547676,0.00006390979898662622,0.024914408987147453,0.00001296537640223008,0.000049848726645644325,0.000013601190172764437,0.00000008968327790132746,0.000000007041939866824345,0.000000000014138308067195054,0.000011050084784456334,0.00000000042860148491392674,0.000000000021431058332519327,0.016972098046627165,0.00000002553938102468885
0.06999999996370136,0.000006953183159841547,0.4338129550593206,0.00006372030210408293,0.02491235642517945,0.000013262240005100344,0.00005077932611047027,0.000014205509833173975,0.00000009910814788503775,0.0000000066860939936658476,0.00000000001454180990310498,0.000011304073502558988,0.00000000040717822633263453,0.000000000021367612307648378,0.01697138656650407,0.000000025708949067053473
0.07166666664013092,0.00000693260030102234,0.4338099073329932,0.00006353138626579723,0.024910305526404736,0.000013558145168054663,0.0000516992231995583,0.000014819531993560458,0.00000010936229040443188,0.000000006341134196125582,0.000000000014936080532090237,0.000011557297655234077,0.00000000038637221391152004,0.000000000021304361001588682,0.01697067170256754,0.0000000258658915793781
0.07333333331656049,0.00000691208060645682,0.4338068454621601,0.00006334304962673437,0.024908256285825433,0.000013853093801203625,0.00005260860592414581,0.000015443017108084505,0.00000012049263696596584,0.0000000060073156256628866,0.000000000015313822412180095,0.000011809759989757953,0.0000000003662047019524744,0.000000000021241303791783313,0.016969953471882564,0.000000026010042027459547
0.07499999999299005,0.000006891623871950814,0.4338037696257414,0.00006315529034419396,0.024906208697531622,0.00001414708776279492,0.00005350766183564195,0.000016075724690142626,0.00000013254705185760223,0.000000005684834602965993,0.000000000015669489226911583,0.000012061463188993791,0.0000000003466927495262072,0.000000000021178440053192298,0.016969231915738882,0.000000026141294820635046
0.07666666655275295,0.000006871229894630353,0.43380068003557726,0.00006296810659144965,0.02490416275649039,0.000014440128841164883,0.000054396577965421235,0.00001671741330078101,0.00000014557426492641212,0.000000005373831703184663,0.00000000001599873548633592,0.000012312409855951575,0.0000000003278494968585673,0.000000000021115769165119672,0.01696850708315812,0.000000026259602058104826
0.07833333322918251,0.0000068508984682223045,0.4337975768437963,0.00006278149650479354,0.024902118457306645,0.00001473221883932313,0.00005527554107285659,0.000017367840766818035,0.00000015962380585807189,0.0000000050743946944411855,0.00000000001629808718710725,0.000012562602586444789,0.0000000003096844079699248,0.000000000021053290496518284,0.01696777900916247,0.000000026364970204435923
0.07999999990561207,0.000006830629391697876,0.4337944601664006,0.00006259545826233877,0.024900075795080225,0.000015023359454612988,0.00005614473726994268,0.00001802676395315953,0.00000017474592626235034,0.0000000047865617149182745,0.00000000001656474714803545,0.000012812043866387887,0.00000000029220351174441204,0.00000000002099100343156251,0.016967047720304138,0.000000026457456584861612
0.08166666658204164,0.0000068104224625301744,0.4337913301609029,0.00006240999003291438,0.024898034764829817,0.0000153135523636888,0.00005700435226727736,0.00001869393898792965,0.00000019099152794455815,0.000000004510324280151818,0.0000000000167964806648976,0.00001306073614498697,0.00000000027540962253032796,0.000000000020928907350055567,0.016966313252880807,0.000000026537165885678353
0.0833333332584712,0.0000067902774780167855,0.4337881870536684,0.00006222508998947762,0.024895995361632634,0.000015602799204918737,0.00005785457130611697,0.000019369121267910075,0.0000002084120840345716,0.000000004245630454326696,0.000000000016991546995930193,0.00001330868182014107,0.00000000025930256425402704,0.000000000020867001631053584,0.016965575659356,0.000000026604246557255313
0.08499999993490076,0.00000677019423734497,0.43378503092127807,0.0000620407563072962,0.02489395758062073,0.000015891101581391947,0.00005869557915109744,0.000020052065512358417,0.00000022705955847733846,0.000000003992388045008472,0.000000000017148656053750623,0.000013555883241508885,0.0000000002438793918877432,0.000000000020805285659260847,0.016964834957051592,0.000000026658887197197682
0.08666666661133032,0.000006750172539618014,0.4337818619149081,0.00006185698716615114,0.02489192141712978,0.000016178461063959625,0.000059527560081333994,0.000020742525820752573,0.0000002469863231898846,0.000000003750467827267232,0.000000000017266937963804204,0.000013802342713612239,0.00000000022913461206224176,0.000000000020743758818546568,0.01696409118080019,0.0000000267013129314307
0.08833333328775989,0.000006730212184418581,0.43377868017141286,0.00006167378075000733,0.024889886866849054,0.00001646487919428697,0.00006035069787978893,0.000021440255734287653,0.00000026824507307514374,0.000000003519706776840074,0.000000000017345918402231552,0.000014048062498947119,0.00000000021506040243285862,0.000000000020682420494714434,0.016963344362080048,0.000000026731781819186826
0.08999999996418945,0.000006710312971392424,0.4337754858840219,0.00006149113524768605,0.02488785392487516,0.000016750357487891002,0.00006116517582091656,0.000022145008301063086,0.0000002908887390895953,0.0000000032999112903008756,0.00000000001738549579686537,0.00001429304482107439,0.00000000020164682893827474,0.00000000002062127007349284,0.01696259454560968,0.000000026750581306649853
0.09166666664061901,0.000006690474701896519,0.4337722791410511,0.0000613090488514752,0.024885822586965273,0.000017034897437135615,0.00006197117665640173,0.00002285653614469634,0.00000031497039956894963,0.000000003090860370094502,0.00000000001738591836112211,0.000014537291867662849,0.00000000018888205986178773,0.000000000020560306945129375,0.016961841751488252,0.000000026758024752290954
0.09333333331704857,0.0000066706971774822325,0.43376906005945953,0.00006112751975890352,0.02488379284884022,0.000017318500514168403,0.00006276888259928532,0.000023574591536532697,0.0000003405431900216178,0.0000000028923087531602914,0.000000000017347760031325665,0.000014780805793468353,0.00000000017675257552613325,0.000000000020499530500791425,0.016961086006543162,0.000000026754448044747814
0.09499999999347813,0.000006650980199803661,0.43376582882633674,0.0000609465461730816,0.024881764705973773,0.000017601168173785885,0.00006355847530636472,0.00002429892647129295,0.00000036766021160678743,0.000000002703989963358737,0.00000000001727189500756469,0.000015023588723233317,0.00000000016524337246827573,0.000000000020438940131369773,0.016960327354073546,0.00000002674020633199006
0.09666666655324103,0.000006631323573017485,0.43376258555389363,0.000060766126314572646,0.02487973815429832,0.00001788290183651289,0.00006434013580431895,0.000025029292694593918,0.00000039637443644997296,0.000000002525619281900151,0.000000000017159470958169916,0.000015265642737568152,0.00000000015433816175534613,0.000000000020378535236020687,0.016959565819806413,0.00000002671567088023778
0.0983333332296706,0.000006611727098281862,0.4337593303315005,0.000060586258371152644,0.024877713189335647,0.00001816370297007995,0.00006511404468677108,0.00002576544198986991,0.0000004267386223075789,0.0000000023568965463582308,0.000000000017011881074902114,0.000015506969943360906,0.00000000014401955596954568,0.000000000020318315203658252,0.01695880142411033,0.000000026681226064904537
0.09999999990610016,0.000006592190581275232,0.43375606328049543,0.00006040694057457492,0.024875689807043806,0.00001844357297363747,0.00006588038176314612,0.000026507125956797678,0.00000045880520638573144,0.0000000021975089500462814,0.00000000001683073543651879,0.000015747572374685744,0.00000000013426925535337565,0.000000000020258279436996204,0.016958034194865197,0.000000026637266532758602
0.10166666658252972,0.000006572713826217673,0.4337527845810535,0.00006022817115072033,0.024873668003245093,0.000018722513259120455,0.00006663932625347593,0.00002725409630362647,0.0000004926262187292495,0.0000000020471335805780867,0.000000000016617831894743437,0.00001598745206306708,0.00000000012506821713439055,0.00000000002019842733503251,0.016957264173775657,0.000000026584194510223803
0.10333333325895928,0.000006553296639404631,0.43374949431409426,0.00006004994833032001,0.024871647773832998,0.00001900052523376547,0.00006739105670686851,0.00002800610488714144,0.0000005282531855609637,0.000000001905439877174644,0.000000000016375126972952442,0.0000162266110228103,0.00000000011639681899857457,0.000000000020138758301511076,0.0169564913792432,0.000000026522417289069007
0.10499999993538885,0.000006533938827464332,0.43374619256501146,0.0000598722703508935,0.02486962911505253,0.00001927761030223912,0.00006813575097337415,0.000028762903806457654,0.0000005657370346372629,0.0000000017720919231558093,0.000000000016104707100649435,0.00001646505125316396,0.0000000001082350116010755,0.00000000002007927174232003,0.0169557158307238,0.000000026452344885487464
0.10666666661181841,0.0000065146401978648455,0.4337428794514523,0.000059695135456442934,0.024867612022360673,0.0000195537698686225,0.0000688735861741001,0.000029524245499419415,0.000000605128000905292,0.0000000016467505811908204,0.00000000001580876053091059,0.000016702774740335833,0.00000000010056246058103499,0.00000000002001996706462365,0.016954937555253922,0.00000002637438787700446
0.10833333328824797,0.000006495400557814724,0.433739555153878,0.00005951854189871581,0.024865596492130316,0.0000198290053382433,0.00006960473866969134,0.0000302898828416138,0.0000006464755326991733,0.0000000015290754679565023,0.00000000001548955024925725,0.00001693978345936634,0.00000000009335867788654635,0.000000000019960843676293482,0.016954156594633348,0.000000026288955418312323
0.10999999996467753,0.000006476219717103706,0.4337362197074651,0.00005934248793451958,0.024863582519976318,0.00002010331811935306,0.00007032938402686197,0.00003105956924746997,0.0000006898281987123031,0.0000000014187267666493052,0.00000000001514938814579646,0.000017176079375853112,0.00000000008660314233188046,0.00000000001990190099137614,0.016953372956537524,0.00000002619645343559068
0.1116666666411071,0.000006457097485782805,0.4337328731749134,0.000059166971828168716,0.024861570102436798,0.000020376709624657283,0.00007104769698343477,0.000031833058773808,0.000000735233595982124,0.0000000013153668774444507,0.000000000014790610683316228,0.000017411664447532696,0.00000000008027540941629844,0.00000000001984313842562285,0.016952586655109438,0.000000026097282997077246
0.11333333331753666,0.000006438033673914976,0.4337295157449822,0.00005899199185184254,0.024859559235092678,0.00002064918127269361,0.00007175985141171725,0.00003261010622548443,0.0000007827382591209216,0.0000000012186619075048902,0.00000000001441555625368744,0.000017646540625719475,0.00000000007435521053097419,0.000000000019784555393670073,0.016951797734116748,0.00000002599183885644609
0.11499999999396622,0.000006419028092825774,0.43372614749588356,0.000058817546284426606,0.0248575499140701,0.00002092073448907167,0.00007246602028026143,0.00003339046726301868,0.0000008323875710248777,0.0000000011282830034902244,0.000000000014026544374530086,0.000017880709856611847,0.00000000006882254176807778,0.000000000019726151315784436,0.016951006211359435,0.00000002588050816427526
0.11666666655372912,0.000006400080556742773,0.4337227684809847,0.00005864363342341368,0.024855542135613952,0.000021191370688645372,0.00007316637556499722,0.00003417389845679503,0.0000008842256715820424,0.0000000010439075364239007,0.000000000013625856867003785,0.00001811417406613501,0.0000000000636577429717474,0.000000000019667925619234078,0.01695021209880198,0.000000025763669350256434
0.11833333323015868,0.000006381190876245092,0.43371937877084693,0.00005847025153754705,0.02485353589552338,0.000021461091352184657,0.00007386108840355215,0.000034960157617718726,0.0000009382953866821128,0.000000000965220109495463,0.000000000013215720919353119,0.000018346935226302238,0.0000000000588415652697683,0.000000000019609877721196782,0.016949415412452037,0.000000025641691119499074
0.11999999990658825,0.000006362358865921318,0.43371597857735955,0.00005829739894018922,0.024851531189992924,0.000021729897913532147,0.00007455032875817552,0.00003574900358064417,0.0000009946381229392035,0.0000000008919134823876215,0.00000000001279829449792166,0.00001857899525807419,0.00000000005435523285584894,0.00000000001955200704960652,0.01694861620154061,0.000000025514931679286855
0.12166666658301781,0.000006343584341167876,0.43371256787099344,0.000058125073938482165,0.02484952801504837,0.000021997791836143502,0.00007523426556775606,0.00003654019653724999,0.000001053293800899513,0.0000000008236893009004726,0.000000000012375653549621376,0.000018810356097572773,0.000000000050180492256995906,0.000000000019494313037552724,0.016947814458560553,0.000000025383738024583626
0.12333333325944737,0.000006324867117854316,0.433709146737691,0.000057953274847206266,0.024847526366685795,0.000022264774594690194,0.00007591306665269602,0.000037333498096108985,0.0000011143007729054966,0.0000000007602587288250879,0.000000000011949781390737464,0.00001904101968039862,0.000000000046299655063674644,0.000000000019436795117294454,0.016947010203147275,0.00000002524844539565092
0.12499999993587693,0.000006306207012278414,0.4337057152707178,0.00005778199998878713,0.02484552624086984,0.00002253084767552624,0.00007658689866772624,0.000038128671398576334,0.0000011776957472759778,0.0000000007013429536583434,0.000000000011522560063973831,0.000019270987942206284,0.00000000004269563242711306,0.000000000019379452723437903,0.01694620345666238,0.000000025109376850603285
0.1266666666123065,0.0000062876038414145155,0.43370227362854374,0.000057611247693021754,0.02484352763409816,0.00002279601257705651,0.00007725592705341642,0.00003892548123540915,0.0000012435137154418737,0.0000000006466735804289712,0.000000000011095763617048725,0.00001950026281919008,0.000000000039351962239768304,0.000000000019322285291228465,0.01694539425580392,0.000000024966842951980075
0.12833333328873606,0.00000626905742393344,0.4336988217738551,0.00005744101629598287,0.02484153054191363,0.000023060270810004395,0.00007792031598640208,0.00003972369416388806,0.0000013117878822220128,0.0000000005959929219852777,0.000000000010671053208333354,0.00001972884624846837,0.00000000003625282955169466,0.000000000019265292263758107,0.01694458259124162,0.00000002482114155827979
0.12999999996516562,0.000006250567578702945,0.43369535980869944,0.00005727130414148341,0.024839534960725447,0.000023323623897587517,0.00007858022832847024,0.00004052307862531238,0.0000013825495994086889,0.0000000005490541941798586,0.000000000010249973929591864,0.00001995674016838804,0.000000000033383080779208983,0.000000000019208473082669534,0.016943768486413824,0.00000002467255771142572
0.13166666664159518,0.000006232134125562557,0.4336918878151814,0.0000571021095801986,0.02483754088618663,0.000023586073375620285,0.00007923582557462286,0.00004132340506276344,0.0000014558283028293372,0.0000000005056216243691193,0.00000000000983395322222943,0.000020183946518749043,0.000000000030728232259647646,0.00000000001915182719253593,0.016942951960074254,0.000000024521363611220538
0.13333333331802474,0.000006213756884546117,0.4336884058966005,0.0000569334309703747,0.024835548314917324,0.00002384762079253872,0.00007988726780018353,0.000042124446038901064,0.0000015316514530379012,0.0000000004654704815412114,0.000000000009424300754634767,0.00002041046724096099,0.00000000002827447369745269,0.000000000019095354039849094,0.016942133035966204,0.000000024367818668090377
0.13499999997259202,0.0000061954356798856885,0.43368491406191045,0.00005676526669980694,0.024833557242818112,0.000024108267672930343,0.00008053471351656564,0.00004292597624115759,0.0000016100444686211142,0.00000000042838704118773794,0.00000000000902220967732287,0.000020636304246559675,0.000000000026008667338313706,0.000000000019039053083823975,0.01694131171564666,0.00000002421216964761417
0.1366666666271593,0.000006177170331083311,0.4336814123823216,0.00005659761511629131,0.024831567665697416,0.00002436801562696571,0.00008117831988876964,0.000043727772935403524,0.0000016910307073029804,0.0000000003941684670904614,0.000000000008628758832316873,0.000020861459512135345,0.000000000023918341814897376,0.000000000018982923768437948,0.01694048801531693,0.000000024054650789532503
0.13833333328172656,0.000006158960661219803,0.4336779009013355,0.00005643047459775839,0.024829579579639858,0.000024626866240460087,0.00008181824240682409,0.00004452961574513018,0.0000017746313863121652,0.00000000036262267063626447,0.000000000008244916340448074,0.000021085934984219732,0.000000000021991684398668016,0.000000000018926965548629508,0.016939661944663207,0.000000023895484110640895
